# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
6.566944474826446384e-07 2.593482209000000000e+09 2.593482209000000000e+09 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-1.936865845830748283e-07 4.091132768000000000e+09 4.091132768000000000e+09 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
2.944360021643972739e-07 6.457150979000000000e+09 6.457150979000000000e+09 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-1.678156534681343152e-07 1.019221532100000000e+10 1.019221532100000000e+10 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-6.991599986591487191e-08 1.609021661400000000e+10 1.609021661400000000e+10 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-2.925857059460412376e-07 2.541125191200000000e+10 2.541125191200000000e+10 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-8.924421588323509637e-08 4.014682463700000000e+10 4.014682463700000000e+10 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-3.297438972522721285e-07 6.341896668400000000e+10 6.341896668400000000e+10 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
1.167306517990807770e-07 1.001879222030000000e+11 1.001879222030000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
2.558406391011676384e-07 1.582858180010000000e+11 1.582858180010000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
2.336768082258495037e-07 2.500034899590000000e+11 2.500034899590000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
2.667393618518384594e-07 3.945850387920000000e+11 3.945850387920000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
3.142911471632810281e-07 6.219724988250000000e+11 6.219724988250000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
2.368218029555526886e-07 9.786588218440000000e+11 9.786588218440000000e+11 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
3.010314457285482749e-07 1.536530484344000000e+12 1.536530484344000000e+12 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
3.391411419209481271e-07 2.405687587333000000e+12 2.405687587333000000e+12 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
4.551152513685258704e-07 3.754882418874000000e+12 3.754882418874000000e+12 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
6.200160174861521978e-07 5.837703937572000000e+12 5.837703937572000000e+12 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
9.536607887565820351e-07 9.032172496363000000e+12 9.032172496363000000e+12 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
9.716450931531030410e-07 1.391476132653300000e+13 1.391476132653300000e+13 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
1.048317887709870961e-06 2.135706357157000000e+13 2.135706357157000000e+13 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
9.117854378358094483e-07 3.261241749710600000e+13 3.261241749710600000e+13 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
8.201571625458129256e-07 4.943038272256300000e+13 4.943038272256300000e+13 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
6.415762799096849635e-07 7.410021872196400000e+13 7.410021872196400000e+13 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-4.821030239720713056e-08 1.093227416085140000e+14 1.093227416085140000e+14 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
-1.245889054214640165e-06 1.585086807325010000e+14 1.585086807325010000e+14 1.000000000000000000e+00 1.783833875000000000e+06 8.919170000000000000e+07
