# xi_im, xi_npair, xi_weight, Rg
4.499063636333941530e-06 4.019174700000000000e+07 4.043522016710621119e+07 1.000000000000000000e+00
-4.171623257931570208e-06 6.340848900000000000e+07 6.378992978793442249e+07 1.000000000000000000e+00
-1.230378253690877870e-06 1.000850800000000000e+08 1.006832529470927119e+08 1.000000000000000000e+00
1.721937133428073830e-06 1.579382700000000000e+08 1.588759446871513128e+08 1.000000000000000000e+00
-1.080394096589733385e-06 2.493774370000000000e+08 2.508499936466271877e+08 1.000000000000000000e+00
4.412687577298276989e-07 3.939545460000000000e+08 3.962741998507447839e+08 1.000000000000000000e+00
-1.407100480393552565e-06 6.223876700000000000e+08 6.260437917301039696e+08 1.000000000000000000e+00
-8.479278118954541650e-07 9.832403820000000000e+08 9.890070468276228905e+08 1.000000000000000000e+00
-4.586012731768672582e-07 1.553315709000000000e+09 1.562402583862955093e+09 1.000000000000000000e+00
-1.038420600336907027e-08 2.454310275000000000e+09 2.468634934818449020e+09 1.000000000000000000e+00
-5.337630156830832233e-07 3.876370158000000000e+09 3.898935117828220367e+09 1.000000000000000000e+00
4.292533497178398635e-07 6.118878094000000000e+09 6.154366197548700333e+09 1.000000000000000000e+00
-2.449158612755966016e-08 9.645831297000000000e+09 9.701512481379518509e+09 1.000000000000000000e+00
6.976162828597933748e-07 1.517944705500000000e+10 1.526645499313961601e+10 1.000000000000000000e+00
5.802918846753060519e-08 2.383392539900000000e+10 2.396934291717699814e+10 1.000000000000000000e+00
-3.400829156046788990e-08 3.730632957700000000e+10 3.751575428039364624e+10 1.000000000000000000e+00
1.543576017020383702e-07 5.822065278900000000e+10 5.854222124690402222e+10 1.000000000000000000e+00
5.265450552829496838e-07 9.051323779600000000e+10 9.100322063320959473e+10 1.000000000000000000e+00
8.064071235638588468e-07 1.400567363390000000e+11 1.407978888840444031e+11 1.000000000000000000e+00
8.661353688233498313e-07 2.158325262300000000e+11 2.169422843009072571e+11 1.000000000000000000e+00
9.131869799585325393e-07 3.313925218300000000e+11 3.330410535913063354e+11 1.000000000000000000e+00
7.050064002746635110e-07 5.062899247880000000e+11 5.086961890710175781e+11 1.000000000000000000e+00
9.047778675274140356e-07 7.675305187400000000e+11 7.709353584819096680e+11 1.000000000000000000e+00
5.553587987185751584e-07 1.150164388606000000e+12 1.154765307124811279e+12 1.000000000000000000e+00
-1.698821248478975680e-07 1.697405376528000000e+12 1.703136285879166504e+12 1.000000000000000000e+00
-1.340571624634770839e-06 2.464900872327000000e+12 2.470655828636873047e+12 1.000000000000000000e+00
