# theta, gamma_t
2.805046135754908576e+00 2.472851928215108434e-06
3.531343861556885511e+00 1.089778490422695312e-06
4.445698525097306231e+00 -1.238631446392352674e-06
5.596802846420849242e+00 1.186493058004559586e-06
7.045957328161134292e+00 7.559700279418298615e-07
8.870334730839386950e+00 2.014483591297097044e-06
1.116708980377407912e+01 -1.304294000844470242e-06
1.405853312975872704e+01 -3.572305087917356385e-07
1.769864460960344488e+01 -9.122261091962084891e-08
2.228127345334363341e+01 7.428980811902463947e-07
2.805046135754907866e+01 7.243126544320346052e-07
3.531343861556884889e+01 -5.708002906737725389e-08
4.445698525097307652e+01 -4.582406780814755998e-07
5.596802846420851552e+01 -3.915448583608836456e-07
7.045957328161131272e+01 -1.191378223137037150e-07
8.870334730839388726e+01 -1.197331201762742956e-07
1.116708980377407130e+02 -1.030875610608457635e-07
1.405853312975872882e+02 -2.543732800802679199e-07
1.769864460960343422e+02 -3.076657031831647652e-07
2.228127345334363838e+02 -3.031153595814068330e-07
2.805046135754906231e+02 -1.532616946003587828e-07
3.531343861556885599e+02 -2.775190175016346634e-07
4.445698525097302536e+02 -1.468277817184384129e-07
5.596802846420847573e+02 -4.916535995544142100e-07
7.045957328161139230e+02 -4.698128316878892161e-07
8.870334730839383610e+02 -2.077440642395996849e-07
