# theta, gamma_x
2.805046135754908576e+00 4.380750199217217711e-07
3.531343861556885511e+00 5.869615238789918466e-06
4.445698525097306231e+00 2.151240063395694408e-06
5.596802846420849242e+00 4.646954539798116038e-06
7.045957328161134292e+00 8.508563517650333107e-07
8.870334730839386950e+00 -2.481580858055191296e-07
1.116708980377407912e+01 2.303998555118458230e-06
1.405853312975872704e+01 1.715532184934179182e-07
1.769864460960344488e+01 -4.019797948473427682e-06
2.228127345334363341e+01 -7.508309813864763558e-06
2.805046135754907866e+01 -8.955239763845926476e-07
3.531343861556884889e+01 1.412469432066142790e-06
4.445698525097307652e+01 3.723284956884526494e-06
5.596802846420851552e+01 2.535613086597520073e-06
7.045957328161131272e+01 4.077714899050754095e-06
8.870334730839388726e+01 6.172104785840039472e-06
1.116708980377407130e+02 1.867794361512632084e-06
1.405853312975872882e+02 4.117912937808144625e-06
1.769864460960343422e+02 -1.833505862547784872e-06
2.228127345334363838e+02 -8.322046347466757288e-06
2.805046135754906231e+02 -1.120715628298591295e-05
3.531343861556885599e+02 -7.526444210498268528e-06
4.445698525097302536e+02 -6.008020296249505251e-06
5.596802846420847573e+02 -8.099851072850369109e-06
7.045957328161139230e+02 -6.213713630042795497e-06
8.870334730839383610e+02 3.363684174848925704e-06
