# theta, gamma_x
2.805046135754908576e+00 4.380750199214417209e-07
3.531343861556885511e+00 5.869615238789788023e-06
4.445698525097306231e+00 2.151240063396040421e-06
5.596802846420849242e+00 4.646954539798262575e-06
7.045957328161134292e+00 8.508563517644149767e-07
8.870334730839386950e+00 -2.481580858060985002e-07
1.116708980377407912e+01 2.303998555118270612e-06
1.405853312975872704e+01 1.715532184935324794e-07
1.769864460960344488e+01 -4.019797948473702968e-06
2.228127345334363341e+01 -7.508309813864675467e-06
2.805046135754907866e+01 -8.955239763847290199e-07
3.531343861556884889e+01 1.412469432065733461e-06
4.445698525097307652e+01 3.723284956884214362e-06
5.596802846420851552e+01 2.535613086597544637e-06
7.045957328161131272e+01 4.077714899050466104e-06
8.870334730839388726e+01 6.172104785840283417e-06
1.116708980377407130e+02 1.867794361512674012e-06
1.405853312975872882e+02 4.117912937808177659e-06
1.769864460960343422e+02 -1.833505862547784448e-06
2.228127345334363838e+02 -8.322046347466862320e-06
2.805046135754906231e+02 -1.120715628298596546e-05
3.531343861556885599e+02 -7.526444210498260905e-06
4.445698525097302536e+02 -6.008020296249546755e-06
5.596802846420847573e+02 -8.099851072850408073e-06
7.045957328161139230e+02 -6.213713630042743828e-06
8.870334730839383610e+02 3.363684174848861753e-06
