# theta, gamma_t
2.805046135754908576e+00 -6.084028356527387122e-08
3.531343861556885511e+00 -7.049359602953844437e-07
4.445698525097306231e+00 -8.266574267451026687e-08
5.596802846420849242e+00 2.796664056245085489e-07
7.045957328161134292e+00 -3.878930314687692597e-07
8.870334730839386950e+00 -1.196472098998726390e-07
1.116708980377407912e+01 -2.629235327493044849e-07
1.405853312975872704e+01 3.248137687441035333e-07
1.769864460960344488e+01 7.957476274452493371e-08
2.228127345334363341e+01 4.668666790054274773e-08
2.805046135754907866e+01 8.016800217297402843e-08
3.531343861556884889e+01 -1.457655830202608751e-07
4.445698525097307652e+01 -2.737532456546541807e-07
5.596802846420851552e+01 -1.006629679400349337e-07
7.045957328161131272e+01 1.872237790186309944e-07
8.870334730839388726e+01 3.045204771215032363e-07
1.116708980377407130e+02 1.598881534406379025e-07
1.405853312975872882e+02 -1.165945884950417030e-07
1.769864460960343422e+02 -1.368646443616588030e-07
2.228127345334363838e+02 -1.277867738140466009e-07
2.805046135754906231e+02 -2.428316827175943731e-07
3.531343861556885599e+02 -2.504891297945818402e-07
4.445698525097302536e+02 -3.670128413340621028e-07
5.596802846420847573e+02 -5.066833991118104432e-07
7.045957328161139230e+02 -6.228580489974951882e-07
8.870334730839383610e+02 -7.995568649228614018e-07
