# theta, gamma_t
2.805046135754908576e+00 -2.610688616181739543e-07
3.531343861556885511e+00 -1.344754082413863533e-07
4.445698525097306231e+00 1.012759434789062127e-07
5.596802846420849242e+00 2.992813479247491133e-08
7.045957328161134292e+00 5.022753405820855464e-07
8.870334730839386950e+00 3.254120915232014139e-07
1.116708980377407912e+01 6.415108899359544667e-08
1.405853312975872704e+01 -2.963077425099550602e-08
1.769864460960344488e+01 5.941889566567456460e-08
2.228127345334363341e+01 2.214048139202030145e-07
2.805046135754907866e+01 1.681813348691129352e-07
3.531343861556884889e+01 -8.580957622972532360e-08
4.445698525097307652e+01 8.190498355319054324e-08
5.596802846420851552e+01 -1.536457049703681539e-07
7.045957328161131272e+01 -2.658160960756720775e-07
8.870334730839388726e+01 -4.968842287007066532e-07
1.116708980377407130e+02 -1.049526961337192318e-06
1.405853312975872882e+02 -1.504914613042519729e-06
1.769864460960343422e+02 -1.912861578944090321e-06
2.228127345334363838e+02 -2.208615737942171404e-06
2.805046135754906231e+02 -2.107514925949279964e-06
3.531343861556885599e+02 -2.118491366711577918e-06
4.445698525097302536e+02 -2.059892411909973916e-06
5.596802846420847573e+02 -2.111190047100052596e-06
7.045957328161139230e+02 -2.650508330675600479e-06
8.870334730839383610e+02 -4.081961468761205252e-06
