# theta, gamma_t
2.805046135754908576e+00 -4.207430097540742085e-08
3.531343861556885511e+00 -1.020883466045242299e-07
4.445698525097306231e+00 8.084759078668061104e-08
5.596802846420849242e+00 3.297257889457650622e-07
7.045957328161134292e+00 7.431561667043283642e-08
8.870334730839386950e+00 2.316590480439282524e-07
1.116708980377407912e+01 7.038094109391369055e-08
1.405853312975872704e+01 -6.819245299142368048e-08
1.769864460960344488e+01 -4.579411988653877024e-08
2.228127345334363341e+01 1.588718296077193885e-07
2.805046135754907866e+01 2.981929827443719879e-07
3.531343861556884889e+01 -1.960104941344840148e-07
4.445698525097307652e+01 5.065056992912798896e-08
5.596802846420851552e+01 -1.505583626164536187e-07
7.045957328161131272e+01 -2.768418084110546371e-07
8.870334730839388726e+01 -5.157403331486415517e-07
1.116708980377407130e+02 -1.027236002339409948e-06
1.405853312975872882e+02 -1.520440530802728616e-06
1.769864460960343422e+02 -1.927010695904148248e-06
2.228127345334363838e+02 -2.199957878674306828e-06
2.805046135754906231e+02 -2.112040389545996736e-06
3.531343861556885599e+02 -2.126881688513462458e-06
4.445698525097302536e+02 -2.061831227142849338e-06
5.596802846420847573e+02 -2.112817977289458061e-06
7.045957328161139230e+02 -2.655816323860753263e-06
8.870334730839383610e+02 -4.087425474220925575e-06
