# theta, gamma_t
2.805046135754908576e+00 1.127059872299750361e-03
3.531343861556885511e+00 7.665243316192598116e-04
4.445698525097306231e+00 6.224486456960765229e-04
5.596802846420849242e+00 5.345018391037550639e-04
7.045957328161134292e+00 4.425562949250114240e-04
8.870334730839386950e+00 3.922585652626792044e-04
1.116708980377407912e+01 3.680663401277259068e-04
1.405853312975872704e+01 2.921118674255736530e-04
1.769864460960344488e+01 2.630177686568694836e-04
2.228127345334363341e+01 2.135059824302288668e-04
2.805046135754907866e+01 1.971329302000593767e-04
3.531343861556884889e+01 1.635095665867071263e-04
4.445698525097307652e+01 1.376957118116923953e-04
5.596802846420851552e+01 1.236010374567606321e-04
7.045957328161131272e+01 9.096648182190914900e-05
8.870334730839388726e+01 5.896532846231769022e-05
1.116708980377407130e+02 4.680147679274017169e-05
1.405853312975872882e+02 3.154037726891880262e-05
1.769864460960343422e+02 1.946193528765168064e-05
2.228127345334363838e+02 1.128331996100769267e-05
2.805046135754906231e+02 -2.434081240478012502e-07
3.531343861556885599e+02 5.689254090355708105e-06
4.445698525097302536e+02 -2.326676931887529127e-06
5.596802846420847573e+02 -3.561735585112200891e-06
7.045957328161139230e+02 -6.380116044157331587e-06
8.870334730839383610e+02 -1.710424234052593666e-05
