# theta, gamma_t
2.805046135754908576e+00 2.248219356245990692e-03
3.531343861556885511e+00 1.829860907131704816e-03
4.445698525097306231e+00 1.409969849634771242e-03
5.596802846420849242e+00 1.083872438734128285e-03
7.045957328161134292e+00 8.883398799589518760e-04
8.870334730839386950e+00 6.955907037079224996e-04
1.116708980377407912e+01 5.683329946053708882e-04
1.405853312975872704e+01 4.757386304200506531e-04
1.769864460960344488e+01 4.160649813855934564e-04
2.228127345334363341e+01 3.498876512567409788e-04
2.805046135754907866e+01 2.930937068723735357e-04
3.531343861556884889e+01 2.466606848876854103e-04
4.445698525097307652e+01 2.189191986254443347e-04
5.596802846420851552e+01 1.750772120567477491e-04
7.045957328161131272e+01 1.542780415556071973e-04
8.870334730839388726e+01 1.214586091582543445e-04
1.116708980377407130e+02 9.814408394719465552e-05
1.405853312975872882e+02 7.468362346254297515e-05
1.769864460960343422e+02 5.855112127516593737e-05
2.228127345334363838e+02 4.100781817874600170e-05
2.805046135754906231e+02 2.822564225365663802e-05
3.531343861556885599e+02 1.998152797706120087e-05
4.445698525097302536e+02 7.348353034608098837e-06
5.596802846420847573e+02 1.074494135928233644e-05
7.045957328161139230e+02 -1.387689757581197664e-06
8.870334730839383610e+02 -2.416268878029206573e-05
