# xi_im, xi_npair, xi_weight, Rg
1.106231297183881555e-05 4.531550800000000000e+07 5.409858636423807144e+08 8.677572344203470234e-01
-2.622972205326000274e-05 7.092237900000000000e+07 8.465287478986172676e+08 8.677572344203470234e-01
-2.532917224631035542e-05 1.111678090000000000e+08 1.326572721722120762e+09 8.677572344203470234e-01
3.340551819850653492e-05 1.744596910000000000e+08 2.081632733144898176e+09 8.677572344203470234e-01
-3.802892458895388368e-06 2.740567440000000000e+08 3.269625963378493309e+09 8.677572344203470234e-01
6.873550407871287654e-06 4.310641420000000000e+08 5.142102303887155533e+09 8.677572344203470234e-01
7.401848368489575010e-06 6.787612490000000000e+08 8.095645888390439034e+09 8.677572344203470234e-01
1.612218498678170378e-05 1.069631641000000000e+09 1.275689315745092773e+10 8.677572344203470234e-01
-4.468038137133226421e-06 1.686431267000000000e+09 2.011144177394001770e+10 8.677572344203470234e-01
-8.578065696552019154e-06 2.660049502000000000e+09 3.172145722959392166e+10 8.677572344203470234e-01
-8.723270615108619065e-06 4.196137540000000000e+09 5.003718689381540680e+10 8.677572344203470234e-01
9.148981956116904912e-07 6.616268252000000000e+09 7.889189300570835876e+10 8.677572344203470234e-01
8.705177219077061944e-06 1.042619339200000000e+10 1.243195480624519196e+11 8.677572344203470234e-01
1.062217407372623461e-06 1.641486293100000000e+10 1.957238320744567261e+11 8.677572344203470234e-01
-2.874135694023298730e-06 2.580888893000000000e+10 3.077246440232463379e+11 8.677572344203470234e-01
-5.788944945321676484e-06 4.050847292900000000e+10 4.829657450120930786e+11 8.677572344203470234e-01
-7.235926319982714825e-06 6.345585789700000000e+10 7.565086730164392090e+11 8.677572344203470234e-01
-1.435642806353311252e-05 9.914560652500000000e+10 1.181919594926570801e+12 8.677572344203470234e-01
-4.874260521957005256e-06 1.544525561430000000e+11 1.841078193473958252e+12 8.677572344203470234e-01
-3.534734464883600089e-06 2.397266230800000000e+11 2.857286644758839355e+12 8.677572344203470234e-01
-4.420540073826702737e-06 3.707851745780000000e+11 4.419007549502669922e+12 8.677572344203470234e-01
-4.642479635024539336e-06 5.707746740220000000e+11 6.802048306755992188e+12 8.677572344203470234e-01
-9.468793958143685777e-06 8.724393298860000000e+11 1.039622467902593555e+13 8.677572344203470234e-01
-7.529658413688858763e-06 1.319995915244000000e+12 1.572706982574663477e+13 8.677572344203470234e-01
-3.059061311397320301e-06 1.972645185723000000e+12 2.349758966499086719e+13 8.677572344203470234e-01
2.763032677852699077e-06 2.913538461609000000e+12 3.469300077601299609e+13 8.677572344203470234e-01
