# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-1.216559394864824671e-06 1.528006133000000000e+09 2.045104046655952072e+10 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.122444983266610911e-06 2.407852375000000000e+09 3.222910827001453018e+10 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
1.790931218528385328e-06 3.796784673000000000e+09 5.082178267329483032e+10 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-8.962450183651570330e-06 5.986421943000000000e+09 8.013193195350503540e+10 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-1.035642754521553170e-05 9.440130881000000000e+09 1.263627528995002747e+11 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-2.389105316532471525e-06 1.489562154500000000e+10 1.993916993218006592e+11 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
4.968609475307958225e-06 2.351384786900000000e+10 3.147587250876960449e+11 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.414423165135595635e-07 3.712239685800000000e+10 4.969316579639304199e+11 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
4.294834312377999361e-06 5.862111666800000000e+10 7.847327392869573975e+11 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
3.875331486610859043e-06 9.259470371900000000e+10 1.239538712406236328e+12 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
3.771419935739743579e-08 1.462387580280000000e+11 1.957679087743844727e+12 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.783642549759343430e-06 2.308614096750000000e+11 3.090520502501893066e+12 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
3.451705273988768970e-06 3.641355834330000000e+11 4.874617387665467773e+12 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.523720857829818096e-06 5.736988290070000000e+11 7.680042001911766602e+12 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.173814286300514364e-06 9.026450189270000000e+11 1.208371216163160938e+13 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
1.557033597540861121e-06 1.417578192276000000e+12 1.897703524972825000e+13 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-2.379701865295795231e-07 2.221654707733000000e+12 2.974095653154057031e+13 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-4.093746534765769354e-06 3.472025868689000000e+12 4.647911920372386719e+13 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-6.451430568721320237e-06 5.407652674936000000e+12 7.239106810355000000e+13 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.705634032091756379e-06 8.391130056191000000e+12 1.123307092262489062e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.787223484270321567e-06 1.297435942553200000e+13 1.736845205677613438e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-6.488516242913296390e-06 1.996581189611700000e+13 2.672700605063923750e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-7.542275727964326173e-06 3.050990891719900000e+13 4.083885786605028750e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-9.630364643131511935e-06 4.618207443439900000e+13 6.180892954368898750e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-1.221630800619480473e-05 6.901450941667800000e+13 9.235775358562446250e+14 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
-1.337676576416102550e-05 1.018343224974620000e+14 1.362558766987520000e+15 8.571271926354424586e-01 1.335294125000000000e+06 6.676470000000000000e+07
