# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
1.063962461043893996e-05 1.635279758000000000e+09 1.953000749857595062e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.980887325424339402e-06 2.576652426000000000e+09 3.077389308434331894e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.053440929883551988e-06 4.062502192000000000e+09 4.852061267502911377e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.707111620498948327e-06 6.405599514000000000e+09 7.650737660395477295e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.028109473369126152e-08 1.010073718700000000e+10 1.206438534979763794e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.650733381398795978e-06 1.593691025800000000e+10 1.903560486883326111e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.477474283926662926e-06 2.515690037700000000e+10 3.004868688624240723e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.277335758199404307e-07 3.971323613300000000e+10 4.743636529851342163e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-3.751165049351467777e-06 6.270984562100000000e+10 7.490787882105202637e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.791192513417445764e-06 9.905213933200000000e+10 1.183231348200402588e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.716363771062322911e-06 1.564352798930000000e+11 1.868774497294391113e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.927295864845888167e-06 2.469585519380000000e+11 2.950287752470988281e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.647057739417613564e-08 3.895275848260000000e+11 4.653667393656194336e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.195570163806250079e-06 6.136592798170000000e+11 7.331559398295607422e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-8.098349163545987876e-07 9.654592243110000000e+11 1.153484679228029883e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-3.261546675454343008e-06 1.516102248344000000e+12 1.811384597843275781e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-4.629713493505929856e-06 2.375886439648000000e+12 2.838659958135304688e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-7.897286987113040027e-06 3.712829036621000000e+12 4.436095346946365625e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.864648791355368647e-06 5.782501251189000000e+12 6.909004382425957031e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.402161343041538871e-06 8.973079531285000000e+12 1.072175786240174219e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
7.350033342114383507e-07 1.387624301018500000e+13 1.658152765726118125e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.254075833327882934e-07 2.135926864295600000e+13 2.552535972454603750e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-4.796854174945119968e-06 3.265342998324000000e+13 3.902549986869018750e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-4.500443262506156136e-06 4.943738516337400000e+13 5.908474924076770000e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-9.703359449663299109e-07 7.388873980325100000e+13 8.830736051896810000e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
5.385022008874407682e-06 1.090377765529140000e+14 1.303022002595676000e+15 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
