# theta, gamma_x
2.805046135754908576e+00 -1.163497403276032565e-08
3.531343861556885511e+00 -3.713706341857265384e-08
4.445698525097306231e+00 5.734777262912738390e-09
5.596802846420849242e+00 -4.726038225576778939e-08
7.045957328161134292e+00 -1.011634281045755957e-07
8.870334730839386950e+00 3.420072001534853453e-08
1.116708980377407912e+01 -5.679230333980389368e-08
1.405853312975872704e+01 -4.297369705861952812e-08
1.769864460960344488e+01 6.407947406300219132e-08
2.228127345334363341e+01 5.412619824324962609e-08
2.805046135754907866e+01 7.796015258305580432e-08
3.531343861556884889e+01 3.841313670504936539e-08
4.445698525097307652e+01 5.977288068317612106e-08
5.596802846420851552e+01 7.692668141319043273e-08
7.045957328161131272e+01 6.623704870940833254e-08
8.870334730839388726e+01 -5.166789496140790865e-10
1.116708980377407130e+02 1.169726246561287581e-08
1.405853312975872882e+02 -3.787134464025022754e-08
1.769864460960343422e+02 -5.181615477598183347e-08
2.228127345334363838e+02 -1.132379431645267165e-07
2.805046135754906231e+02 -1.655572959383581763e-07
3.531343861556885599e+02 -2.559581460760288518e-07
4.445698525097302536e+02 -4.327096652446360496e-07
5.596802846420847573e+02 -5.190865757285128562e-07
7.045957328161139230e+02 -3.681601386449906087e-07
8.870334730839383610e+02 -3.448399766136488890e-08
