# theta, gamma_x
2.805046135754908576e+00 -1.163497403275922550e-08
3.531343861556885511e+00 -3.713706341857145609e-08
4.445698525097306231e+00 5.734777262913376146e-09
5.596802846420849242e+00 -4.726038225576636664e-08
7.045957328161134292e+00 -1.011634281045782030e-07
8.870334730839386950e+00 3.420072001534683385e-08
1.116708980377407912e+01 -5.679230333980360251e-08
1.405853312975872704e+01 -4.297369705861634513e-08
1.769864460960344488e+01 6.407947406299916053e-08
2.228127345334363341e+01 5.412619824324282998e-08
2.805046135754907866e+01 7.796015258305356762e-08
3.531343861556884889e+01 3.841313670504935877e-08
4.445698525097307652e+01 5.977288068317769601e-08
5.596802846420851552e+01 7.692668141318914894e-08
7.045957328161131272e+01 6.623704870940910016e-08
8.870334730839388726e+01 -5.166789496142643750e-10
1.116708980377407130e+02 1.169726246561233318e-08
1.405853312975872882e+02 -3.787134464024989005e-08
1.769864460960343422e+02 -5.181615477598276653e-08
2.228127345334363838e+02 -1.132379431645260680e-07
2.805046135754906231e+02 -1.655572959383581234e-07
3.531343861556885599e+02 -2.559581460760284283e-07
4.445698525097302536e+02 -4.327096652446351496e-07
5.596802846420847573e+02 -5.190865757285131739e-07
7.045957328161139230e+02 -3.681601386449898675e-07
8.870334730839383610e+02 -3.448399766136508081e-08
