# theta, gamma_t
2.805046135754908576e+00 1.609097782676249747e-07
3.531343861556885511e+00 -1.002218889213581543e-04
4.445698525097306231e+00 -2.536614419329952675e-05
5.596802846420849242e+00 -3.894587383922909252e-05
7.045957328161134292e+00 1.759366181427195980e-05
8.870334730839386950e+00 3.776125942943874246e-06
1.116708980377407912e+01 2.410824171144649908e-05
1.405853312975872704e+01 4.397902396207054315e-06
1.769864460960344488e+01 1.610355287029571254e-05
2.228127345334363341e+01 1.916963878982859157e-05
2.805046135754907866e+01 9.461946297002432369e-06
3.531343861556884889e+01 1.250149682157553081e-05
4.445698525097307652e+01 1.295273530518175055e-05
5.596802846420851552e+01 1.405136636771790481e-05
7.045957328161131272e+01 8.499452724748914059e-06
8.870334730839388726e+01 7.825696931855781395e-06
1.116708980377407130e+02 5.531064327965343337e-08
1.405853312975872882e+02 -7.419913351043643941e-06
1.769864460960343422e+02 -5.389278394235584836e-06
2.228127345334363838e+02 -8.660566883370259247e-06
2.805046135754906231e+02 -1.093509115954935543e-05
3.531343861556885599e+02 5.998021237360666905e-07
4.445698525097302536e+02 5.710966522593861934e-06
5.596802846420847573e+02 9.997589174286973610e-06
7.045957328161139230e+02 1.016314790316788189e-06
8.870334730839383610e+02 -1.078975727371686424e-05
