# theta, gammat_shot_noise
2.805046135754908576e+00 2.130669342200592839e-09
3.531343861556885511e+00 1.450911196294477849e-09
4.445698525097306231e+00 8.493581860397861220e-10
5.596802846420849242e+00 5.426951551370155655e-10
7.045957328161134292e+00 3.571652457758449898e-10
8.870334730839386950e+00 1.946944061888125559e-10
1.116708980377407912e+01 1.642613884812112712e-10
1.405853312975872704e+01 1.093765755112283098e-10
1.769864460960344488e+01 7.414946935974071362e-11
2.228127345334363341e+01 8.189211303225690261e-11
2.805046135754907866e+01 6.884570790389464489e-11
3.531343861556884889e+01 7.257015128127199243e-11
4.445698525097307652e+01 8.136559837591634369e-11
5.596802846420851552e+01 1.002402557802501388e-10
7.045957328161131272e+01 1.249588153416902892e-10
8.870334730839388726e+01 1.744402521241169362e-10
1.116708980377407130e+02 2.576201375616805091e-10
1.405853312975872882e+02 3.878994968194911345e-10
1.769864460960343422e+02 5.751948760141888392e-10
2.228127345334363838e+02 8.971665291386164668e-10
2.805046135754906231e+02 1.171463675324520055e-09
3.531343861556885599e+02 1.191388773666627225e-09
4.445698525097302536e+02 1.022921110779032292e-09
5.596802846420847573e+02 7.612015370411284743e-10
7.045957328161139230e+02 6.326181034804471590e-10
8.870334730839383610e+02 6.740124093994715436e-10
