# theta, gamma_x
2.805046135754908576e+00 2.786310594435069054e-07
3.531343861556885511e+00 -1.969126344815837786e-08
4.445698525097306231e+00 3.700564717975318948e-07
5.596802846420849242e+00 -1.603220726166623469e-07
7.045957328161134292e+00 -2.439510531067478554e-08
8.870334730839386950e+00 -4.757696944614224484e-07
1.116708980377407912e+01 -1.972847090058921590e-07
1.405853312975872704e+01 -2.351917913928206767e-07
1.769864460960344488e+01 6.005395998351353942e-08
2.228127345334363341e+01 2.740237310387007727e-07
2.805046135754907866e+01 1.715673686013461193e-07
3.531343861556884889e+01 2.992076090711173091e-07
4.445698525097307652e+01 3.287209480724728727e-07
5.596802846420851552e+01 2.549516198742240679e-07
7.045957328161131272e+01 3.196466744589801935e-07
8.870334730839388726e+01 3.238353760329699916e-07
1.116708980377407130e+02 4.586506735140876423e-07
1.405853312975872882e+02 6.155276297881998737e-07
1.769864460960343422e+02 9.538342696369035411e-07
2.228127345334363838e+02 9.706885914396074422e-07
2.805046135754906231e+02 1.044532444827383128e-06
3.531343861556885599e+02 9.202287756980912880e-07
4.445698525097302536e+02 8.279105488271755131e-07
5.596802846420847573e+02 6.396719356571759529e-07
7.045957328161139230e+02 -4.596912472276872003e-08
8.870334730839383610e+02 -1.244743531282139010e-06
