# xi_im, xi_npair, xi_weight, Rg
-4.374856651276383689e-07 5.341796800000000000e+07 5.363658363856869936e+07 1.000000000000000000e+00
5.056311907549363627e-07 8.435306100000000000e+07 8.469871900653260946e+07 1.000000000000000000e+00
9.096075092265599196e-08 1.332561420000000000e+08 1.338046742733873129e+08 1.000000000000000000e+00
-6.753755345856989332e-07 2.103809290000000000e+08 2.112526298380377293e+08 1.000000000000000000e+00
2.067840755138307409e-07 3.322437220000000000e+08 3.336260360048303604e+08 1.000000000000000000e+00
-3.309121424320854603e-07 5.248833970000000000e+08 5.270763936130933762e+08 1.000000000000000000e+00
-4.429396167860413914e-07 8.294206930000000000e+08 8.328817627714891434e+08 1.000000000000000000e+00
-2.866042812768337502e-08 1.310535812000000000e+09 1.315996782453542233e+09 1.000000000000000000e+00
3.801326965115124690e-09 2.071075774000000000e+09 2.079721737067709684e+09 1.000000000000000000e+00
-4.091338295952008714e-07 3.272613701000000000e+09 3.286291422253162384e+09 1.000000000000000000e+00
-5.710862848532320973e-09 5.169774691000000000e+09 5.191439148147235870e+09 1.000000000000000000e+00
3.936433431886320536e-08 8.159707061000000000e+09 8.193796354815509796e+09 1.000000000000000000e+00
9.189597090199817731e-09 1.286202853700000000e+10 1.291552933956867790e+10 1.000000000000000000e+00
5.129637246066697077e-09 2.024265533600000000e+10 2.032627966503444290e+10 1.000000000000000000e+00
-3.475610828255291142e-08 3.178212832700000000e+10 3.191186358939311600e+10 1.000000000000000000e+00
-4.893533868967230087e-08 4.974488699100000000e+10 4.994475192809559631e+10 1.000000000000000000e+00
-1.411143434855299153e-08 7.763679835100000000e+10 7.793887574843032837e+10 1.000000000000000000e+00
-4.307501062659332100e-08 1.206929036350000000e+11 1.211456370071627655e+11 1.000000000000000000e+00
-1.110586276715893908e-08 1.867805008830000000e+11 1.874494219751214294e+11 1.000000000000000000e+00
-1.035460317974374736e-07 2.878806978980000000e+11 2.888375100310020142e+11 1.000000000000000000e+00
-1.204767220168404690e-07 4.421625028660000000e+11 4.434999743004441528e+11 1.000000000000000000e+00
-2.386838340353802503e-07 6.755935650140000000e+11 6.774031107318924561e+11 1.000000000000000000e+00
-4.089958528570743748e-07 1.023747744119000000e+12 1.025961944520636108e+12 1.000000000000000000e+00
-5.142975317287342446e-07 1.533572439092000000e+12 1.535886627572956055e+12 1.000000000000000000e+00
-4.737235745951117736e-07 2.262311327535000000e+12 2.263688081246676270e+12 1.000000000000000000e+00
-7.387459032110705340e-08 3.285122172202000000e+12 3.283626857102179199e+12 1.000000000000000000e+00
