# xi_im, xi_npair, xi_weight, Rg
-4.374856651276374690e-07 5.341796800000000000e+07 5.363658363856869936e+07 1.000000000000000000e+00
5.056311907549372097e-07 8.435306100000000000e+07 8.469871900653260946e+07 1.000000000000000000e+00
9.096075092265656106e-08 1.332561420000000000e+08 1.338046742733873129e+08 1.000000000000000000e+00
-6.753755345856986156e-07 2.103809290000000000e+08 2.112526298380377293e+08 1.000000000000000000e+00
2.067840755138298939e-07 3.322437220000000000e+08 3.336260360048303604e+08 1.000000000000000000e+00
-3.309121424320858309e-07 5.248833970000000000e+08 5.270763936130933762e+08 1.000000000000000000e+00
-4.429396167860424502e-07 8.294206930000000000e+08 8.328817627714891434e+08 1.000000000000000000e+00
-2.866042812768319634e-08 1.310535812000000000e+09 1.315996782453542233e+09 1.000000000000000000e+00
3.801326965114413314e-09 2.071075774000000000e+09 2.079721737067709684e+09 1.000000000000000000e+00
-4.091338295952000773e-07 3.272613701000000000e+09 3.286291422253162384e+09 1.000000000000000000e+00
-5.710862848531787442e-09 5.169774691000000000e+09 5.191439148147235870e+09 1.000000000000000000e+00
3.936433431886287448e-08 8.159707061000000000e+09 8.193796354815509796e+09 1.000000000000000000e+00
9.189597090200735902e-09 1.286202853700000000e+10 1.291552933956867790e+10 1.000000000000000000e+00
5.129637246066328155e-09 2.024265533600000000e+10 2.032627966503444290e+10 1.000000000000000000e+00
-3.475610828255327538e-08 3.178212832700000000e+10 3.191186358939311600e+10 1.000000000000000000e+00
-4.893533868967171853e-08 4.974488699100000000e+10 4.994475192809559631e+10 1.000000000000000000e+00
-1.411143434855309907e-08 7.763679835100000000e+10 7.793887574843032837e+10 1.000000000000000000e+00
-4.307501062659349305e-08 1.206929036350000000e+11 1.211456370071627655e+11 1.000000000000000000e+00
-1.110586276715896721e-08 1.867805008830000000e+11 1.874494219751214294e+11 1.000000000000000000e+00
-1.035460317974373678e-07 2.878806978980000000e+11 2.888375100310020142e+11 1.000000000000000000e+00
-1.204767220168400984e-07 4.421625028660000000e+11 4.434999743004441528e+11 1.000000000000000000e+00
-2.386838340353812032e-07 6.755935650140000000e+11 6.774031107318924561e+11 1.000000000000000000e+00
-4.089958528570738983e-07 1.023747744119000000e+12 1.025961944520636108e+12 1.000000000000000000e+00
-5.142975317287347740e-07 1.533572439092000000e+12 1.535886627572956055e+12 1.000000000000000000e+00
-4.737235745951119854e-07 2.262311327535000000e+12 2.263688081246676270e+12 1.000000000000000000e+00
-7.387459032110648430e-08 3.285122172202000000e+12 3.283626857102179688e+12 1.000000000000000000e+00
