# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
1.063962461043890777e-05 1.635279758000000000e+09 1.953000749857595062e+10 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-1.980887325424350413e-06 2.576652426000000000e+09 3.077389308434331894e+10 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-6.053440929883436791e-06 4.062502192000000000e+09 4.852061267502911377e+10 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-5.707111620498931386e-06 6.405599514000000000e+09 7.650737660395477295e+10 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
1.028109473350312591e-08 1.010073718700000000e+10 1.206438534979763794e+11 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
2.650733381398923033e-06 1.593691025800000000e+10 1.903560486883326111e+11 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
2.477474283926744241e-06 2.515690037700000000e+10 3.004868688624240723e+11 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
1.277335758197796797e-07 3.971323613300000000e+10 4.743636529851342163e+11 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-3.751165049351547398e-06 6.270984562100000000e+10 7.490787882105202637e+11 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-5.791192513417710038e-06 9.905213933200000000e+10 1.183231348200402588e+12 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-2.716363771062261925e-06 1.564352798930000000e+11 1.868774497294391846e+12 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-1.927295864845827181e-06 2.469585519380000000e+11 2.950287752470988281e+12 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
1.647057739429315854e-08 3.895275848260000000e+11 4.653667393656194336e+12 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-2.195570163806190787e-06 6.136592798170000000e+11 7.331559398295607422e+12 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-8.098349163545351542e-07 9.654592243110000000e+11 1.153484679228029688e+13 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-3.261546675454384090e-06 1.516102248344000000e+12 1.811384597843275391e+13 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-4.629713493505931550e-06 2.375886439648000000e+12 2.838659958135305078e+13 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-7.897286987113094237e-06 3.712829036621000000e+12 4.436095346946364062e+13 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-5.864648791355416928e-06 5.782501251189000000e+12 6.909004382425957031e+13 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-1.402161343041502872e-06 8.973079531285000000e+12 1.072175786240173906e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
7.350033342114312568e-07 1.387624301018500000e+13 1.658152765726117812e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-6.254075833327561062e-07 2.135926864295600000e+13 2.552535972454603750e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-4.796854174945092863e-06 3.265342998324000000e+13 3.902549986869019375e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-4.500443262506180700e-06 4.943738516337400000e+13 5.908474924076768750e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
-9.703359449663565924e-07 7.388873980325100000e+13 8.830736051896808750e+14 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
5.385022008874408529e-06 1.090377765529140000e+14 1.303022002595676000e+15 1.000000000000000000e+00 1.391520875000000000e+06 6.957605000000000000e+07
