# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-1.216559394864876763e-06 1.528006133000000000e+09 2.045104046655952072e+10 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-5.122444983266560936e-06 2.407852375000000000e+09 3.222910827001453018e+10 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
1.790931218528337682e-06 3.796784673000000000e+09 5.082178267329483032e+10 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-8.962450183651548308e-06 5.986421943000000000e+09 8.013193195350503540e+10 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.035642754521546902e-05 9.440130881000000000e+09 1.263627528995002747e+11 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-2.389105316532590534e-06 1.489562154500000000e+10 1.993916993218006592e+11 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
4.968609475307786278e-06 2.351384786900000000e+10 3.147587250876960449e+11 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-5.414423165134054035e-07 3.712239685800000000e+10 4.969316579639304199e+11 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
4.294834312378106087e-06 5.862111666800000000e+10 7.847327392869573975e+11 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.875331486610933582e-06 9.259470371900000000e+10 1.239538712406236084e+12 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.771419935730381880e-08 1.462387580280000000e+11 1.957679087743844727e+12 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
2.783642549759143530e-06 2.308614096750000000e+11 3.090520502501893555e+12 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.451705273988879932e-06 3.641355834330000000e+11 4.874617387665467773e+12 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
2.523720857829841389e-06 5.736988290070000000e+11 7.680042001911766602e+12 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
2.173814286300675300e-06 9.026450189270000000e+11 1.208371216163161523e+13 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
1.557033597540776841e-06 1.417578192276000000e+12 1.897703524972825000e+13 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-2.379701865296381536e-07 2.221654707733000000e+12 2.974095653154056250e+13 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-4.093746534765777825e-06 3.472025868689000000e+12 4.647911920372385156e+13 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-6.451430568721255862e-06 5.407652674936000000e+12 7.239106810355001562e+13 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-5.705634032091725039e-06 8.391130056191000000e+12 1.123307092262489375e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-5.787223484270349519e-06 1.297435942553200000e+13 1.736845205677613438e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-6.488516242913295543e-06 1.996581189611700000e+13 2.672700605063923750e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-7.542275727964366831e-06 3.050990891719900000e+13 4.083885786605029375e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-9.630364643131528876e-06 4.618207443439900000e+13 6.180892954368898750e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.221630800619481659e-05 6.901450941667800000e+13 9.235775358562442500e+14 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.337676576416103905e-05 1.018343224974620000e+14 1.362558766987519500e+15 8.571271926354424586e-01 1.335294000000000000e+06 6.676470000000000000e+07
