# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-3.518822017413200688e-06 1.575043066000000000e+09 1.640675456151619720e+10 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
2.853246233565395713e-06 2.481526745000000000e+09 2.585040549474987030e+10 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.982112879960857429e-06 3.912826624000000000e+09 4.076177165495324707e+10 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-6.238920375704411023e-07 6.169170460000000000e+09 6.426854064165483856e+10 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.341439493239742710e-06 9.728631255000000000e+09 1.013517259362516632e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
4.367513963176744377e-07 1.535084831100000000e+10 1.599250331862445374e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.129215188745174456e-07 2.423252000600000000e+10 2.524609788050733643e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.226233616695654161e-06 3.825495015400000000e+10 3.985616623233707886e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
8.630963854950482556e-07 6.041009907800000000e+10 6.294084946556375732e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
1.142474007629524961e-06 9.542611779800000000e+10 9.942814207473612061e+11 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-4.282671756204941446e-06 1.507269685980000000e+11 1.570557813376025391e+12 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.591596465186816848e-06 2.379832058680000000e+11 2.479882114628592773e+12 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
3.688127189999254031e-07 3.754329824870000000e+11 3.912367015638913086e+12 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.778270714878821297e-06 5.915727667760000000e+11 6.165009743777569336e+12 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
5.191259598906990535e-07 9.309075308570000000e+11 9.701852819074507812e+12 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.588914423206851013e-06 1.462227555476000000e+12 1.523975489782846289e+13 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-3.643081840407744389e-06 2.292159207370000000e+12 2.389059474737734375e+13 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-4.472765849662294081e-06 3.583272080755000000e+12 3.734895353102586719e+13 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-3.130011569309113697e-06 5.582223470609000000e+12 5.818520128262409375e+13 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-3.233751034158010079e-06 8.665297878634000000e+12 9.032671625450656250e+13 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-1.090302843226911450e-06 1.340585668759300000e+13 1.397534696912832500e+14 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
8.323649058387541815e-07 2.064255104323000000e+13 2.152136206798915312e+14 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
2.055587386489470740e-06 3.157417897080200000e+13 3.292103489431152500e+14 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
1.607143658217266927e-06 4.783792552371200000e+13 4.987913095836533750e+14 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
-2.108704700888276760e-07 7.153389971995500000e+13 7.458767338779282500e+14 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
4.055150291139341091e-06 1.056201713172650000e+14 1.101257605231806500e+15 8.197483393350140091e-01 1.335294000000000000e+06 6.676470000000000000e+07
