# theta, gamma_x
2.805046135754908576e+00 -3.193611319466304818e-05
3.531343861556885511e+00 8.600026792552692835e-06
4.445698525097306231e+00 -2.843559107206953878e-05
5.596802846420849242e+00 3.410884380884979846e-05
7.045957328161134292e+00 -9.571169677425832217e-06
8.870334730839386950e+00 2.080249317719936404e-05
1.116708980377407912e+01 1.981436761930554166e-05
1.405853312975872704e+01 1.504417663408581168e-05
1.769864460960344488e+01 4.830156844153626029e-06
2.228127345334363341e+01 6.323885967209915250e-06
2.805046135754907866e+01 7.205030760899547543e-06
3.531343861556884889e+01 -2.058027892454771132e-06
4.445698525097307652e+01 5.611305918057266667e-06
5.596802846420851552e+01 8.503299746946193507e-06
7.045957328161131272e+01 5.415358654168555329e-06
8.870334730839388726e+01 -1.993507050588758210e-06
1.116708980377407130e+02 3.197991437123223689e-07
1.405853312975872882e+02 3.137724833861375991e-06
1.769864460960343422e+02 2.182435092617441157e-06
2.228127345334363838e+02 8.914607716877796963e-08
2.805046135754906231e+02 1.112545093396752913e-06
3.531343861556885599e+02 -1.640738822504020842e-06
4.445698525097302536e+02 3.572519104242048925e-07
5.596802846420847573e+02 -2.073335882000343525e-06
7.045957328161139230e+02 -4.634989427804019622e-07
8.870334730839383610e+02 3.174030172711809420e-07
