# xi_im, xi_npair, xi_weight, Rg
1.361395716554397468e-05 2.176962602000000000e+09 2.599881104203761292e+10 8.677572344203470234e-01
6.907610367149962697e-06 3.429982701000000000e+09 4.096536232234485626e+10 8.677572344203470234e-01
4.951736010965185924e-06 5.408029409000000000e+09 6.459074704949850464e+10 8.677572344203470234e-01
-1.065833425963440137e-05 8.527109705000000000e+09 1.018460179265332947e+11 8.677572344203470234e-01
-5.427745260705137140e-06 1.344651842100000000e+10 1.606045334627558899e+11 8.677572344203470234e-01
3.182299710880868116e-06 2.121636867200000000e+10 2.534136439894420471e+11 8.677572344203470234e-01
-1.337787611622611760e-06 3.348961980800000000e+10 4.000150041338009644e+11 8.677572344203470234e-01
-9.272498942448318103e-08 5.286818733000000000e+10 6.314932598006290283e+11 8.677572344203470234e-01
-3.303144079949078920e-06 8.348049665600000000e+10 9.971837645777906494e+11 8.677572344203470234e-01
-5.664348974474460541e-06 1.318642907710000000e+11 1.575185908994985596e+12 8.677572344203470234e-01
-4.161036993138668075e-06 2.082549158360000000e+11 2.487801257789812988e+12 8.677572344203470234e-01
-2.500795529377305354e-06 3.287648432750000000e+11 3.927579696216188965e+12 8.677572344203470234e-01
-5.415189213169908023e-07 5.185647846000000000e+11 6.195264636491270508e+12 8.677572344203470234e-01
-2.681439640130621029e-06 8.169431602530000000e+11 9.760247427470566406e+12 8.677572344203470234e-01
-3.863545744051745418e-07 1.285272980969000000e+12 1.535584163005430664e+13 8.677572344203470234e-01
-3.444303529522619105e-06 2.018319027632000000e+12 2.411416327289610156e+13 8.677572344203470234e-01
-4.761629312978963300e-06 3.162890960266000000e+12 3.778956591430820312e+13 8.677572344203470234e-01
-8.651822025499566974e-06 4.942672540998000000e+12 5.905506296616187500e+13 8.677572344203470234e-01
-6.416440853858363660e-06 7.697945055270000000e+12 9.197593412196420312e+13 8.677572344203470234e-01
-2.092345666164289366e-06 1.194552144464200000e+13 1.427346850030884375e+14 8.677572344203470234e-01
-1.890100476982348628e-07 1.847291258047900000e+13 2.207434752116305000e+14 8.677572344203470234e-01
-1.730862367469128125e-06 2.843430486694100000e+13 3.398032225173405625e+14 8.677572344203470234e-01
-6.201575368382762815e-06 4.346925191078100000e+13 5.195191842694235000e+14 8.677572344203470234e-01
-6.237907077224839994e-06 6.581358043770400000e+13 7.865657822194773750e+14 8.677572344203470234e-01
-3.083965708606483367e-06 9.836477335062900000e+13 1.175595896140983750e+15 8.677572344203470234e-01
2.834851002360929724e-06 1.451582166742910000e+14 1.734668225052671750e+15 8.677572344203470234e-01
