# theta, gamma_x
2.805046135754908576e+00 2.310256949795055339e-06
3.531343861556885511e+00 -3.977691922314814375e-06
4.445698525097306231e+00 1.690988192460872674e-06
5.596802846420849242e+00 3.626021093929173604e-07
7.045957328161134292e+00 -1.529344981231692864e-06
8.870334730839386950e+00 -1.332391348113505275e-06
1.116708980377407912e+01 -1.810029771919654249e-07
1.405853312975872704e+01 8.733658434814134517e-07
1.769864460960344488e+01 2.787826696030892644e-07
2.228127345334363341e+01 -4.420830614006179289e-07
2.805046135754907866e+01 1.172383903352426630e-07
3.531343861556884889e+01 -2.566969620897448415e-07
4.445698525097307652e+01 -3.087455877314168556e-08
5.596802846420851552e+01 9.409476086620765503e-08
7.045957328161131272e+01 -1.171303355074109461e-07
8.870334730839388726e+01 -1.835871642640616221e-07
1.116708980377407130e+02 -2.694877529246787216e-07
1.405853312975872882e+02 -1.515634689457247750e-08
1.769864460960343422e+02 -4.402434576180251197e-08
2.228127345334363838e+02 7.818028657898366135e-08
2.805046135754906231e+02 4.247624469221504548e-08
3.531343861556885599e+02 -9.364260669205907160e-08
4.445698525097302536e+02 -7.822384649462451574e-09
5.596802846420847573e+02 -5.699633290878946059e-08
7.045957328161139230e+02 -1.301513593694929411e-07
8.870334730839383610e+02 -1.119959153279858232e-07
